,food1,food2,food3,answer,rt
487,popsicle_2,raspberry_2,mac_and_cheese_7,mac_and_cheese_7,2717
488,chocolate_candy_4,french_fries_5,mac_and_cheese_7,chocolate_candy_4,2554
489,rice_5,cookie_7,fried_chicken_7,cookie_7,3594
490,watermelon_6,bean_8,cauliflower_3,bean_8,2836
491,chips_1,fried_chicken_7,grilled_cheese_4,fried_chicken_7,566
492,cauliflower_3,ice_cream_1,muffin_8,ice_cream_1,5214
493,gummy_bear_3,popsicle_2,grilled_cheese_4,gummy_bear_3,8455
496,potato_6,doughnut_6,mac_and_cheese_7,doughnut_6,3985
497,bean_8,mushroom_8,onion_ring_2,bean_8,5260
498,cake_7,ice_cream_1,hot_dog_3,hot_dog_3,2817
499,rice_5,cinnamon_roll_7,ice_cream_1,rice_5,3399
500,mushroom_8,squash_6,doughnut_6,doughnut_6,5418
501,popsicle_2,strawberry_1,tomato_1,popsicle_2,4305
502,jelly_bean_7,pineapple_6,cauliflower_3,jelly_bean_7,3510
503,bean_8,bacon_2,chips_1,bacon_2,5221
504,gummy_bear_3,broccoli_7,cookie_7,broccoli_7,3739
505,pineapple_6,broccoli_7,tomato_1,broccoli_7,3441
506,popsicle_2,french_fries_5,grilled_cheese_4,popsicle_2,5875
507,candy_cane_5,raspberry_2,soup_7,candy_cane_5,7339
509,soup_7,squash_6,onion_ring_2,onion_ring_2,2216
510,candy_cane_5,pie_4,onion_ring_2,candy_cane_5,2268
511,chocolate_candy_4,grilled_cheese_4,onion_ring_2,chocolate_candy_4,1590
513,cake_7,grilled_cheese_4,hot_dog_3,grilled_cheese_4,2361
514,mushroom_8,chocolate_candy_4,chips_1,mushroom_8,2164
515,rice_5,cake_7,hot_dog_3,rice_5,1440
516,broccoli_7,pie_4,onion_ring_2,broccoli_7,1333
517,broccoli_7,cookie_7,muffin_8,broccoli_7,1725
518,apple_3,crepe_2,hot_dog_3,apple_3,1127
519,jelly_bean_7,popsicle_2,doughnut_6,jelly_bean_7,3297
520,broccoli_7,grilled_cheese_4,sausage_1,broccoli_7,847
521,potato_6,squash_6,chocolate_candy_4,chocolate_candy_4,1406
522,soup_7,bacon_2,grilled_cheese_4,bacon_2,2110
523,raspberry_2,muffin_8,hot_dog_3,raspberry_2,1021
524,cauliflower_3,ice_cream_1,pie_4,cauliflower_3,1248
525,crepe_2,french_fries_5,hot_dog_3,crepe_2,1211
526,soup_7,cinnamon_roll_7,muffin_8,soup_7,2512
527,raspberry_2,watermelon_6,fried_chicken_7,raspberry_2,1278
528,strawberry_1,chocolate_candy_4,cinnamon_roll_7,strawberry_1,2496
529,candy_cane_5,popsicle_2,cookie_7,popsicle_2,2640
530,cauliflower_3,chocolate_candy_4,french_fries_5,cauliflower_3,2039
531,cake_7,doughnut_6,sausage_1,sausage_1,1972
532,gummy_bear_3,cookie_7,ice_cream_1,ice_cream_1,3408
533,pineapple_6,mushroom_8,pie_4,mushroom_8,3618
534,apple_3,onion_ring_2,sausage_1,apple_3,2466
535,ice_cream_1,bacon_2,french_fries_5,ice_cream_1,3084
537,apple_3,broccoli_7,hot_dog_3,hot_dog_3,1567
538,soup_7,muffin_8,bacon_2,soup_7,3738
539,candy_cane_5,bean_8,squash_6,bean_8,1850
540,mushroom_8,tomato_1,doughnut_6,doughnut_6,1631
541,pineapple_6,chocolate_candy_4,cookie_7,pineapple_6,1643
542,popsicle_2,strawberry_1,squash_6,squash_6,2185
544,gummy_bear_3,popsicle_2,rice_5,rice_5,1707
545,pie_4,hot_dog_3,onion_ring_2,pie_4,1676
546,candy_cane_5,cauliflower_3,doughnut_6,cauliflower_3,2157
547,mushroom_8,cookie_7,fried_chicken_7,mushroom_8,3007
548,pineapple_6,broccoli_7,chips_1,chips_1,1954
549,candy_cane_5,chocolate_candy_4,cookie_7,candy_cane_5,2902
573,apple_3,raspberry_2,broccoli_7,apple_3,3527
574,apple_3,doughnut_6,mac_and_cheese_7,apple_3,1852
575,raspberry_2,bean_8,cauliflower_3,raspberry_2,2950
576,tomato_1,hot_dog_3,onion_ring_2,tomato_1,1734
577,gummy_bear_3,fried_chicken_7,grilled_cheese_4,fried_chicken_7,2508
579,raspberry_2,cookie_7,bacon_2,raspberry_2,1634
580,tomato_1,cookie_7,doughnut_6,tomato_1,911
581,squash_6,doughnut_6,sausage_1,squash_6,2125
582,raspberry_2,mushroom_8,muffin_8,raspberry_2,1051
583,gummy_bear_3,raspberry_2,soup_7,raspberry_2,1693
584,ice_cream_1,chips_1,hot_dog_3,hot_dog_3,2670
585,cake_7,chips_1,hot_dog_3,cake_7,1562
586,raspberry_2,cookie_7,mac_and_cheese_7,raspberry_2,1364
587,gummy_bear_3,chocolate_candy_4,sausage_1,chocolate_candy_4,1708
588,candy_cane_5,watermelon_6,mushroom_8,watermelon_6,2465
589,doughnut_6,muffin_8,fried_chicken_7,muffin_8,1223
590,candy_cane_5,squash_6,crepe_2,squash_6,1368
591,squash_6,doughnut_6,mac_and_cheese_7,doughnut_6,1026
592,watermelon_6,french_fries_5,onion_ring_2,watermelon_6,1417
593,rice_5,soup_7,cookie_7,soup_7,1107
594,gummy_bear_3,cinnamon_roll_7,doughnut_6,gummy_bear_3,5265
595,chips_1,mac_and_cheese_7,sausage_1,chips_1,8339
596,gummy_bear_3,pineapple_6,muffin_8,gummy_bear_3,8221
597,tomato_1,cinnamon_roll_7,sausage_1,cinnamon_roll_7,7691
598,rice_5,hot_dog_3,sausage_1,rice_5,5574
599,strawberry_1,soup_7,pie_4,soup_7,8105
600,popsicle_2,watermelon_6,squash_6,squash_6,5685
601,soup_7,chocolate_candy_4,ice_cream_1,soup_7,2863
602,pineapple_6,ice_cream_1,sausage_1,sausage_1,3101
604,strawberry_1,crepe_2,muffin_8,strawberry_1,4292
605,candy_cane_5,cauliflower_3,chocolate_candy_4,cauliflower_3,3227
606,strawberry_1,broccoli_7,bacon_2,bacon_2,5168
607,candy_cane_5,cookie_7,french_fries_5,french_fries_5,4700
609,gummy_bear_3,broccoli_7,fried_chicken_7,broccoli_7,3545
610,mushroom_8,ice_cream_1,fried_chicken_7,mushroom_8,6250
611,strawberry_1,cauliflower_3,potato_6,strawberry_1,3282
612,rice_5,squash_6,chips_1,chips_1,6047
613,raspberry_2,bean_8,cookie_7,cookie_7,5322
614,bean_8,potato_6,cinnamon_roll_7,cinnamon_roll_7,4385
615,gummy_bear_3,pineapple_6,french_fries_5,french_fries_5,8533
616,strawberry_1,mushroom_8,onion_ring_2,onion_ring_2,3952
617,muffin_8,pie_4,fried_chicken_7,fried_chicken_7,2478
618,candy_cane_5,bean_8,potato_6,candy_cane_5,7035
619,raspberry_2,cookie_7,hot_dog_3,raspberry_2,4703
620,strawberry_1,watermelon_6,cinnamon_roll_7,cinnamon_roll_7,1863
621,gummy_bear_3,raspberry_2,tomato_1,gummy_bear_3,2324
622,soup_7,pie_4,hot_dog_3,pie_4,3599
623,candy_cane_5,pineapple_6,mushroom_8,candy_cane_5,2099
624,candy_cane_5,squash_6,cake_7,squash_6,2552
625,raspberry_2,mushroom_8,onion_ring_2,onion_ring_2,4232
626,jelly_bean_7,soup_7,cookie_7,jelly_bean_7,4462
628,jelly_bean_7,watermelon_6,bean_8,jelly_bean_7,4428
629,watermelon_6,soup_7,muffin_8,soup_7,5728
630,doughnut_6,french_fries_5,onion_ring_2,doughnut_6,3959
631,candy_cane_5,jelly_bean_7,strawberry_1,strawberry_1,1743
632,strawberry_1,mushroom_8,fried_chicken_7,fried_chicken_7,3163
633,chocolate_candy_4,muffin_8,chips_1,muffin_8,4075
635,jelly_bean_7,chocolate_candy_4,cookie_7,jelly_bean_7,4755
636,broccoli_7,mushroom_8,chips_1,chips_1,3383
637,jelly_bean_7,raspberry_2,broccoli_7,jelly_bean_7,2471
639,candy_cane_5,cake_7,grilled_cheese_4,grilled_cheese_4,3886
640,pineapple_6,strawberry_1,mushroom_8,mushroom_8,2885
641,gummy_bear_3,broccoli_7,cauliflower_3,gummy_bear_3,2387
642,cauliflower_3,rice_5,cinnamon_roll_7,cinnamon_roll_7,2894
643,squash_6,crepe_2,chips_1,chips_1,3455
644,watermelon_6,soup_7,sausage_1,watermelon_6,5274
645,broccoli_7,cinnamon_roll_7,bacon_2,cinnamon_roll_7,3806
646,candy_cane_5,cauliflower_3,chips_1,chips_1,3143
647,strawberry_1,cauliflower_3,fried_chicken_7,fried_chicken_7,5644
648,bean_8,cake_7,cinnamon_roll_7,bean_8,3220
650,gummy_bear_3,watermelon_6,mushroom_8,mushroom_8,2788
651,apple_3,gummy_bear_3,mushroom_8,mushroom_8,2605
652,tomato_1,pie_4,fried_chicken_7,fried_chicken_7,2814
653,strawberry_1,cauliflower_3,crepe_2,cauliflower_3,2146
654,jelly_bean_7,pie_4,mac_and_cheese_7,mac_and_cheese_7,2522
655,watermelon_6,potato_6,tomato_1,watermelon_6,4297
656,jelly_bean_7,popsicle_2,rice_5,rice_5,2219
657,tomato_1,mac_and_cheese_7,onion_ring_2,onion_ring_2,2312
658,apple_3,ice_cream_1,muffin_8,apple_3,3076
659,jelly_bean_7,broccoli_7,cauliflower_3,jelly_bean_7,3095
660,candy_cane_5,pie_4,mac_and_cheese_7,mac_and_cheese_7,4185
661,broccoli_7,ice_cream_1,grilled_cheese_4,broccoli_7,2789
663,bean_8,cake_7,hot_dog_3,cake_7,5632
664,jelly_bean_7,popsicle_2,soup_7,soup_7,3472
665,apple_3,candy_cane_5,sausage_1,candy_cane_5,5467
667,gummy_bear_3,fried_chicken_7,hot_dog_3,gummy_bear_3,2700
668,bean_8,cinnamon_roll_7,grilled_cheese_4,cinnamon_roll_7,2831
669,squash_6,doughnut_6,bacon_2,doughnut_6,3414
670,tomato_1,french_fries_5,hot_dog_3,hot_dog_3,12230
671,watermelon_6,soup_7,crepe_2,soup_7,4390
672,broccoli_7,squash_6,mac_and_cheese_7,mac_and_cheese_7,3285
673,cinnamon_roll_7,muffin_8,chips_1,chips_1,1910
674,raspberry_2,cinnamon_roll_7,hot_dog_3,hot_dog_3,6773
675,raspberry_2,watermelon_6,soup_7,soup_7,1800
676,apple_3,muffin_8,bacon_2,bacon_2,4021
677,bean_8,crepe_2,french_fries_5,crepe_2,2909
678,jelly_bean_7,pineapple_6,chocolate_candy_4,pineapple_6,2794
679,chocolate_candy_4,ice_cream_1,hot_dog_3,hot_dog_3,2736
680,candy_cane_5,jelly_bean_7,tomato_1,tomato_1,1780
681,bean_8,soup_7,onion_ring_2,onion_ring_2,3352
682,potato_6,crepe_2,bacon_2,potato_6,4284
683,mushroom_8,muffin_8,grilled_cheese_4,mushroom_8,10034
684,rice_5,chocolate_candy_4,grilled_cheese_4,rice_5,7008
685,popsicle_2,watermelon_6,rice_5,popsicle_2,6843
686,strawberry_1,cinnamon_roll_7,doughnut_6,strawberry_1,3546
687,pineapple_6,potato_6,crepe_2,crepe_2,9300
688,cookie_7,ice_cream_1,grilled_cheese_4,grilled_cheese_4,2869
689,popsicle_2,doughnut_6,ice_cream_1,doughnut_6,3975
690,jelly_bean_7,hot_dog_3,sausage_1,jelly_bean_7,2385
692,gummy_bear_3,crepe_2,hot_dog_3,hot_dog_3,5831
693,rice_5,cinnamon_roll_7,hot_dog_3,rice_5,5406
694,crepe_2,bacon_2,chips_1,chips_1,4114
695,mushroom_8,soup_7,squash_6,soup_7,10834
696,strawberry_1,potato_6,ice_cream_1,potato_6,3222
697,apple_3,tomato_1,fried_chicken_7,fried_chicken_7,3306
699,apple_3,popsicle_2,grilled_cheese_4,apple_3,6065
700,broccoli_7,soup_7,hot_dog_3,hot_dog_3,2539
701,strawberry_1,ice_cream_1,chips_1,strawberry_1,2076
702,watermelon_6,chocolate_candy_4,bacon_2,bacon_2,5420
703,potato_6,ice_cream_1,mac_and_cheese_7,ice_cream_1,3974
704,cauliflower_3,chocolate_candy_4,bacon_2,cauliflower_3,5696
705,strawberry_1,chocolate_candy_4,sausage_1,sausage_1,4238
706,apple_3,bacon_2,hot_dog_3,apple_3,2436
707,crepe_2,muffin_8,fried_chicken_7,fried_chicken_7,2819
708,raspberry_2,chocolate_candy_4,chips_1,chips_1,2556
709,broccoli_7,cauliflower_3,bacon_2,bacon_2,2884
710,soup_7,cinnamon_roll_7,chips_1,soup_7,4443
711,popsicle_2,chocolate_candy_4,cinnamon_roll_7,popsicle_2,8351
712,raspberry_2,mushroom_8,ice_cream_1,mushroom_8,7051
713,candy_cane_5,strawberry_1,french_fries_5,french_fries_5,9089
714,cake_7,crepe_2,fried_chicken_7,fried_chicken_7,4355
715,cinnamon_roll_7,fried_chicken_7,grilled_cheese_4,cinnamon_roll_7,7141
716,candy_cane_5,onion_ring_2,sausage_1,candy_cane_5,5148
717,mushroom_8,cake_7,grilled_cheese_4,mushroom_8,12059
718,candy_cane_5,potato_6,chocolate_candy_4,potato_6,6753
719,candy_cane_5,strawberry_1,potato_6,potato_6,4562
720,gummy_bear_3,jelly_bean_7,ice_cream_1,ice_cream_1,4230
721,candy_cane_5,french_fries_5,fried_chicken_7,candy_cane_5,7452
722,chocolate_candy_4,crepe_2,pie_4,chocolate_candy_4,13643
724,apple_3,bacon_2,fried_chicken_7,apple_3,4412
726,apple_3,popsicle_2,strawberry_1,popsicle_2,4322
727,gummy_bear_3,ice_cream_1,hot_dog_3,hot_dog_3,3479
728,gummy_bear_3,jelly_bean_7,mac_and_cheese_7,mac_and_cheese_7,1677
729,rice_5,cookie_7,crepe_2,rice_5,2460
730,broccoli_7,pie_4,hot_dog_3,broccoli_7,2975
731,strawberry_1,muffin_8,fried_chicken_7,strawberry_1,3317
732,soup_7,bacon_2,chips_1,soup_7,5369
733,potato_6,soup_7,bacon_2,bacon_2,2941
735,raspberry_2,rice_5,sausage_1,raspberry_2,3537
737,french_fries_5,grilled_cheese_4,onion_ring_2,grilled_cheese_4,4302
738,candy_cane_5,raspberry_2,cauliflower_3,candy_cane_5,2563
739,bean_8,cinnamon_roll_7,onion_ring_2,bean_8,7130
740,squash_6,cake_7,grilled_cheese_4,squash_6,3125
741,tomato_1,chocolate_candy_4,bacon_2,chocolate_candy_4,2995
742,crepe_2,chips_1,sausage_1,crepe_2,7014
743,watermelon_6,rice_5,ice_cream_1,rice_5,1975
744,candy_cane_5,raspberry_2,chocolate_candy_4,raspberry_2,3020
745,tomato_1,chocolate_candy_4,muffin_8,tomato_1,2805
746,ice_cream_1,grilled_cheese_4,hot_dog_3,ice_cream_1,3234
747,soup_7,hot_dog_3,onion_ring_2,soup_7,7244
748,ice_cream_1,muffin_8,pie_4,ice_cream_1,6722
749,raspberry_2,bean_8,rice_5,raspberry_2,5542
750,strawberry_1,squash_6,french_fries_5,strawberry_1,9554
751,strawberry_1,chocolate_candy_4,chips_1,chips_1,2028
752,crepe_2,doughnut_6,mac_and_cheese_7,mac_and_cheese_7,3345
753,pineapple_6,popsicle_2,cookie_7,pineapple_6,13263
754,popsicle_2,strawberry_1,crepe_2,strawberry_1,4818
755,jelly_bean_7,cauliflower_3,pie_4,cauliflower_3,3300
756,mushroom_8,doughnut_6,sausage_1,doughnut_6,4070
757,gummy_bear_3,watermelon_6,cinnamon_roll_7,watermelon_6,12501
758,cake_7,ice_cream_1,chips_1,chips_1,2448
759,pineapple_6,bean_8,rice_5,pineapple_6,2459
760,soup_7,ice_cream_1,fried_chicken_7,ice_cream_1,2157
761,mushroom_8,muffin_8,sausage_1,muffin_8,4998
763,gummy_bear_3,cauliflower_3,hot_dog_3,gummy_bear_3,2931
764,pineapple_6,cinnamon_roll_7,fried_chicken_7,fried_chicken_7,7955
766,jelly_bean_7,soup_7,fried_chicken_7,jelly_bean_7,2794
767,jelly_bean_7,watermelon_6,sausage_1,sausage_1,3697
768,mushroom_8,bacon_2,onion_ring_2,mushroom_8,3433
769,jelly_bean_7,tomato_1,hot_dog_3,tomato_1,7143
771,strawberry_1,mushroom_8,ice_cream_1,mushroom_8,3418
772,strawberry_1,broccoli_7,pie_4,broccoli_7,4469
773,strawberry_1,rice_5,cake_7,rice_5,3320
774,cauliflower_3,mushroom_8,muffin_8,muffin_8,2584
775,raspberry_2,french_fries_5,mac_and_cheese_7,raspberry_2,5455
776,rice_5,cinnamon_roll_7,pie_4,rice_5,2268
777,gummy_bear_3,pie_4,bacon_2,bacon_2,2942
778,potato_6,chocolate_candy_4,bacon_2,chocolate_candy_4,4042
779,watermelon_6,bacon_2,mac_and_cheese_7,watermelon_6,2223
780,cake_7,cookie_7,ice_cream_1,cake_7,3256
781,rice_5,chocolate_candy_4,ice_cream_1,rice_5,2106
782,popsicle_2,bean_8,doughnut_6,bean_8,6704
783,cake_7,cookie_7,crepe_2,cookie_7,5542
784,apple_3,gummy_bear_3,french_fries_5,apple_3,5270
785,cookie_7,fried_chicken_7,grilled_cheese_4,cookie_7,3491
786,soup_7,crepe_2,grilled_cheese_4,soup_7,2762
787,jelly_bean_7,cauliflower_3,cookie_7,cauliflower_3,2783
789,jelly_bean_7,bean_8,mac_and_cheese_7,mac_and_cheese_7,2447
790,gummy_bear_3,cake_7,cookie_7,gummy_bear_3,3422
791,pineapple_6,broccoli_7,grilled_cheese_4,grilled_cheese_4,2760
880,candy_cane_5,watermelon_6,french_fries_5,french_fries_5,11081
881,broccoli_7,mushroom_8,pie_4,pie_4,2199
882,mushroom_8,ice_cream_1,pie_4,mushroom_8,4089
883,candy_cane_5,cauliflower_3,hot_dog_3,cauliflower_3,3968
885,cookie_7,chips_1,hot_dog_3,hot_dog_3,3726
886,jelly_bean_7,broccoli_7,mushroom_8,jelly_bean_7,2556
887,broccoli_7,mushroom_8,crepe_2,crepe_2,2596
888,apple_3,chocolate_candy_4,muffin_8,apple_3,3567
889,jelly_bean_7,soup_7,muffin_8,soup_7,5139
891,popsicle_2,potato_6,grilled_cheese_4,popsicle_2,2466
892,apple_3,gummy_bear_3,pie_4,apple_3,6244
893,watermelon_6,bean_8,cinnamon_roll_7,cinnamon_roll_7,4761
894,potato_6,ice_cream_1,muffin_8,potato_6,11000
895,raspberry_2,squash_6,mac_and_cheese_7,mac_and_cheese_7,10655
896,apple_3,gummy_bear_3,cauliflower_3,gummy_bear_3,2348
897,broccoli_7,mushroom_8,hot_dog_3,hot_dog_3,2631
898,popsicle_2,mushroom_8,chocolate_candy_4,mushroom_8,5306
899,candy_cane_5,bacon_2,chips_1,candy_cane_5,2635
900,cauliflower_3,squash_6,cinnamon_roll_7,cinnamon_roll_7,2760
901,squash_6,cake_7,bacon_2,cake_7,8496
902,jelly_bean_7,squash_6,crepe_2,crepe_2,8202
904,candy_cane_5,mushroom_8,mac_and_cheese_7,mushroom_8,8574
905,popsicle_2,broccoli_7,muffin_8,broccoli_7,2943
906,raspberry_2,rice_5,fried_chicken_7,fried_chicken_7,6307
907,raspberry_2,bean_8,chocolate_candy_4,chocolate_candy_4,7309
908,jelly_bean_7,watermelon_6,rice_5,watermelon_6,5881
909,raspberry_2,broccoli_7,onion_ring_2,onion_ring_2,2877
910,popsicle_2,mushroom_8,bacon_2,mushroom_8,3882
911,strawberry_1,crepe_2,hot_dog_3,strawberry_1,2946
912,tomato_1,fried_chicken_7,hot_dog_3,tomato_1,3679
913,squash_6,cookie_7,pie_4,squash_6,2228
914,watermelon_6,cauliflower_3,pie_4,pie_4,2052
915,candy_cane_5,tomato_1,cookie_7,tomato_1,3380
916,strawberry_1,rice_5,sausage_1,strawberry_1,5929
918,watermelon_6,chocolate_candy_4,grilled_cheese_4,watermelon_6,2562
919,pineapple_6,mushroom_8,fried_chicken_7,fried_chicken_7,2323
920,strawberry_1,ice_cream_1,onion_ring_2,strawberry_1,2775
921,mushroom_8,ice_cream_1,muffin_8,mushroom_8,2179
922,mushroom_8,crepe_2,doughnut_6,mushroom_8,2097
923,broccoli_7,soup_7,cookie_7,broccoli_7,3847
924,soup_7,ice_cream_1,mac_and_cheese_7,ice_cream_1,6887
925,bean_8,french_fries_5,sausage_1,sausage_1,6070
926,bean_8,ice_cream_1,fried_chicken_7,ice_cream_1,3244
927,doughnut_6,pie_4,hot_dog_3,hot_dog_3,3697
928,strawberry_1,chocolate_candy_4,fried_chicken_7,fried_chicken_7,3274
929,rice_5,doughnut_6,sausage_1,sausage_1,2726
930,rice_5,ice_cream_1,onion_ring_2,ice_cream_1,2752
931,potato_6,chocolate_candy_4,pie_4,chocolate_candy_4,4502
932,pineapple_6,potato_6,bacon_2,bacon_2,5217
933,raspberry_2,broccoli_7,doughnut_6,doughnut_6,2293
934,strawberry_1,broccoli_7,fried_chicken_7,fried_chicken_7,2056
936,jelly_bean_7,doughnut_6,sausage_1,sausage_1,2516
937,mushroom_8,cake_7,french_fries_5,french_fries_5,9162
938,broccoli_7,rice_5,doughnut_6,doughnut_6,2353
939,watermelon_6,cake_7,sausage_1,sausage_1,2631
940,watermelon_6,muffin_8,grilled_cheese_4,watermelon_6,3707
941,jelly_bean_7,cinnamon_roll_7,onion_ring_2,onion_ring_2,3718
942,apple_3,cookie_7,french_fries_5,cookie_7,5838
944,strawberry_1,french_fries_5,fried_chicken_7,fried_chicken_7,4886
945,apple_3,watermelon_6,rice_5,rice_5,4077
946,pineapple_6,watermelon_6,sausage_1,sausage_1,2234
947,cauliflower_3,cookie_7,muffin_8,cauliflower_3,4794
948,candy_cane_5,pineapple_6,cauliflower_3,candy_cane_5,1232
949,candy_cane_5,bean_8,muffin_8,candy_cane_5,2191
950,bean_8,rice_5,onion_ring_2,onion_ring_2,2822
951,pineapple_6,tomato_1,cookie_7,cookie_7,2433
952,watermelon_6,broccoli_7,tomato_1,watermelon_6,2131
953,mushroom_8,rice_5,cake_7,cake_7,3835
954,candy_cane_5,watermelon_6,hot_dog_3,hot_dog_3,1976
955,gummy_bear_3,ice_cream_1,mac_and_cheese_7,gummy_bear_3,2928
957,candy_cane_5,squash_6,muffin_8,squash_6,27896
958,rice_5,tomato_1,chocolate_candy_4,chocolate_candy_4,4034
959,raspberry_2,potato_6,fried_chicken_7,raspberry_2,2701
960,cauliflower_3,chocolate_candy_4,doughnut_6,cauliflower_3,2532
961,gummy_bear_3,soup_7,onion_ring_2,onion_ring_2,4935
962,potato_6,ice_cream_1,pie_4,potato_6,1682
964,pineapple_6,strawberry_1,chocolate_candy_4,chocolate_candy_4,3874
965,apple_3,raspberry_2,muffin_8,muffin_8,2632
966,mushroom_8,muffin_8,fried_chicken_7,muffin_8,5099
967,gummy_bear_3,chocolate_candy_4,hot_dog_3,hot_dog_3,1596
968,jelly_bean_7,watermelon_6,cinnamon_roll_7,cinnamon_roll_7,1710
970,apple_3,bean_8,rice_5,apple_3,2755
971,bean_8,cake_7,sausage_1,cake_7,3601
972,apple_3,broccoli_7,soup_7,soup_7,1503
974,candy_cane_5,cinnamon_roll_7,ice_cream_1,cinnamon_roll_7,5387
975,raspberry_2,grilled_cheese_4,hot_dog_3,raspberry_2,1745
976,raspberry_2,watermelon_6,squash_6,squash_6,1720
977,crepe_2,mac_and_cheese_7,onion_ring_2,mac_and_cheese_7,2372
978,jelly_bean_7,hot_dog_3,mac_and_cheese_7,jelly_bean_7,2561
979,pie_4,chips_1,sausage_1,pie_4,2543
980,popsicle_2,pie_4,grilled_cheese_4,grilled_cheese_4,2105
981,candy_cane_5,cinnamon_roll_7,grilled_cheese_4,grilled_cheese_4,1828
982,pineapple_6,watermelon_6,chocolate_candy_4,chocolate_candy_4,1376
983,apple_3,grilled_cheese_4,sausage_1,apple_3,1551
984,raspberry_2,fried_chicken_7,grilled_cheese_4,raspberry_2,1349
985,raspberry_2,watermelon_6,mac_and_cheese_7,mac_and_cheese_7,1396
986,broccoli_7,mac_and_cheese_7,onion_ring_2,broccoli_7,1319
987,muffin_8,french_fries_5,sausage_1,muffin_8,1490
988,popsicle_2,squash_6,mac_and_cheese_7,mac_and_cheese_7,1509
989,squash_6,cake_7,hot_dog_3,cake_7,5015
990,cake_7,crepe_2,onion_ring_2,onion_ring_2,5197
991,gummy_bear_3,pineapple_6,tomato_1,gummy_bear_3,4396
992,cauliflower_3,crepe_2,pie_4,cauliflower_3,5563
993,jelly_bean_7,popsicle_2,cauliflower_3,cauliflower_3,6302
994,strawberry_1,mushroom_8,cinnamon_roll_7,mushroom_8,5516
995,apple_3,pie_4,chips_1,apple_3,4014
996,cake_7,muffin_8,grilled_cheese_4,grilled_cheese_4,6003
997,apple_3,rice_5,hot_dog_3,apple_3,3804
998,strawberry_1,ice_cream_1,bacon_2,bacon_2,4668
999,cauliflower_3,ice_cream_1,french_fries_5,ice_cream_1,3491
1000,popsicle_2,doughnut_6,sausage_1,sausage_1,3339
1001,broccoli_7,ice_cream_1,onion_ring_2,ice_cream_1,2455
1002,candy_cane_5,rice_5,cake_7,rice_5,2277
1003,gummy_bear_3,raspberry_2,onion_ring_2,onion_ring_2,2605
1004,broccoli_7,mushroom_8,rice_5,rice_5,4446
1005,raspberry_2,tomato_1,fried_chicken_7,fried_chicken_7,4395
1006,potato_6,cookie_7,grilled_cheese_4,cookie_7,3325
1007,cake_7,doughnut_6,grilled_cheese_4,grilled_cheese_4,2272
1009,pineapple_6,pie_4,chips_1,chips_1,5180
1011,jelly_bean_7,strawberry_1,onion_ring_2,onion_ring_2,3371
1012,gummy_bear_3,hot_dog_3,mac_and_cheese_7,gummy_bear_3,4285
1013,gummy_bear_3,broccoli_7,mac_and_cheese_7,gummy_bear_3,5030
1014,gummy_bear_3,raspberry_2,chocolate_candy_4,raspberry_2,3230
1015,cake_7,muffin_8,onion_ring_2,onion_ring_2,2004
1016,watermelon_6,grilled_cheese_4,mac_and_cheese_7,watermelon_6,2566
1017,candy_cane_5,cauliflower_3,grilled_cheese_4,candy_cane_5,2264
1018,raspberry_2,tomato_1,grilled_cheese_4,grilled_cheese_4,3399
1019,bean_8,broccoli_7,hot_dog_3,bean_8,6888
1020,cauliflower_3,potato_6,grilled_cheese_4,grilled_cheese_4,3702
1021,cinnamon_roll_7,grilled_cheese_4,sausage_1,cinnamon_roll_7,3600
1023,candy_cane_5,popsicle_2,rice_5,rice_5,2904
1024,raspberry_2,chocolate_candy_4,french_fries_5,french_fries_5,2523
1025,pineapple_6,popsicle_2,broccoli_7,popsicle_2,2408
1026,candy_cane_5,watermelon_6,grilled_cheese_4,candy_cane_5,2679
1027,chips_1,grilled_cheese_4,hot_dog_3,chips_1,2635
1028,cauliflower_3,potato_6,french_fries_5,french_fries_5,4489
1029,popsicle_2,onion_ring_2,sausage_1,popsicle_2,2298
1031,candy_cane_5,potato_6,cookie_7,candy_cane_5,5750
1032,apple_3,gummy_bear_3,bean_8,gummy_bear_3,2666
1033,cauliflower_3,squash_6,grilled_cheese_4,grilled_cheese_4,3355
